epoch,Acivation,Batch_size,Comp_time,Cum_comp_time,Dropout_rate,Objective,Optimizer,_Dataset_name,_Model_id,_Model_setup,acc,loss,val_acc,val_loss
5,relu,64,27.947344064712524,168.77462792396545,0.0,sparse_categorical_crossentropy,SGD,MNIST_1000samples,000014,CNN,0.9245,0.26797396940390267,0.9268,0.2554558135151863
6,relu,64,27.937695503234863,196.71232342720032,0.0,sparse_categorical_crossentropy,SGD,MNIST_1000samples,000014,CNN,0.9276333333333333,0.25722685412565865,0.9253,0.2663166097521782
7,relu,64,27.98603630065918,224.6983597278595,0.0,sparse_categorical_crossentropy,SGD,MNIST_1000samples,000014,CNN,0.9312,0.24428847759564717,0.9347,0.2370318268954754
8,relu,64,28.042562007904053,252.74092173576355,0.0,sparse_categorical_crossentropy,SGD,MNIST_1000samples,000014,CNN,0.9361833333333334,0.2300742129802704,0.9378,0.2203648436963558
9,relu,64,27.993711948394775,280.7346336841583,0.0,sparse_categorical_crossentropy,SGD,MNIST_1000samples,000014,CNN,0.9402333333333334,0.21464127015272777,0.9448,0.20098553407788278
0,relu,64,28.8737154006958,28.8737154006958,0.0,sparse_categorical_crossentropy,SGD_momentum_0.5,MNIST_1000samples,000015,CNN,0.8799833333333333,0.44173049635887146,0.9168,0.2972635515868664
1,relu,64,27.942482233047485,56.816197633743286,0.0,sparse_categorical_crossentropy,SGD_momentum_0.5,MNIST_1000samples,000015,CNN,0.9130833333333334,0.303410569858551,0.9201,0.2855142353951931
2,relu,64,27.960299015045166,84.77649664878845,0.0,sparse_categorical_crossentropy,SGD_momentum_0.5,MNIST_1000samples,000015,CNN,0.9203333333333333,0.281018754641215,0.9281,0.2559225120007992
3,relu,64,27.978238582611084,112.75473523139954,0.0,sparse_categorical_crossentropy,SGD_momentum_0.5,MNIST_1000samples,000015,CNN,0.9285833333333333,0.2535243807633718,0.936,0.22666703263521196
4,relu,64,27.84622359275818,140.60095882415771,0.0,sparse_categorical_crossentropy,SGD_momentum_0.5,MNIST_1000samples,000015,CNN,0.9383833333333333,0.2203760657310486,0.9432,0.20232471116185188
5,relu,64,27.738823890686035,168.33978271484375,0.0,sparse_categorical_crossentropy,SGD_momentum_0.5,MNIST_1000samples,000015,CNN,0.9486666666666667,0.18622450646956762,0.9556,0.16562698256373407
6,relu,64,27.737218856811523,196.07700157165527,0.0,sparse_categorical_crossentropy,SGD_momentum_0.5,MNIST_1000samples,000015,CNN,0.95665,0.1566403945763906,0.9622,0.14329590838849546
7,relu,64,27.78469753265381,223.86169910430908,0.0,sparse_categorical_crossentropy,SGD_momentum_0.5,MNIST_1000samples,000015,CNN,0.964,0.13314475019176802,0.965,0.1243092296898365
8,relu,64,27.770920515060425,251.6326196193695,0.0,sparse_categorical_crossentropy,SGD_momentum_0.5,MNIST_1000samples,000015,CNN,0.96835,0.11619380376935005,0.9704,0.10592485896497965
9,relu,64,27.74405288696289,279.3766725063324,0.0,sparse_categorical_crossentropy,SGD_momentum_0.5,MNIST_1000samples,000015,CNN,0.9729333333333333,0.10306528600056966,0.9738,0.0961137821868062
0,relu,64,28.652162075042725,28.652162075042725,0.0,sparse_categorical_crossentropy,SGD_momentum_0.9,MNIST_1000samples,000016,CNN,0.9038,0.3394212697108587,0.9529,0.17780711933374405
1,relu,64,27.648487329483032,56.30064940452576,0.0,sparse_categorical_crossentropy,SGD_momentum_0.9,MNIST_1000samples,000016,CNN,0.96095,0.1364803701967001,0.9714,0.09530564963668585
2,relu,64,27.751641035079956,84.05229043960571,0.0,sparse_categorical_crossentropy,SGD_momentum_0.9,MNIST_1000samples,000016,CNN,0.9751666666666666,0.08763802541196346,0.9761,0.07737721251696349
3,relu,64,27.645100355148315,111.69739079475403,0.0,sparse_categorical_crossentropy,SGD_momentum_0.9,MNIST_1000samples,000016,CNN,0.9801166666666666,0.06929132000356912,0.9791,0.06877790169119835
4,relu,64,27.545323610305786,139.24271440505981,0.0,sparse_categorical_crossentropy,SGD_momentum_0.9,MNIST_1000samples,000016,CNN,0.9832,0.05841101318846146,0.9774,0.06813410430587828
5,relu,64,27.525476217269897,166.7681906223297,0.0,sparse_categorical_crossentropy,SGD_momentum_0.9,MNIST_1000samples,000016,CNN,0.9848,0.05045744653294484,0.9788,0.06847429259754717
6,relu,64,27.68578863143921,194.45397925376892,0.0,sparse_categorical_crossentropy,SGD_momentum_0.9,MNIST_1000samples,000016,CNN,0.9868333333333333,0.04487468751644095,0.9816,0.05908542821072042
7,relu,64,27.625717401504517,222.07969665527344,0.0,sparse_categorical_crossentropy,SGD_momentum_0.9,MNIST_1000samples,000016,CNN,0.9883,0.03967900687816242,0.9808,0.060531717390567064
8,relu,64,27.568492889404297,249.64818954467773,0.0,sparse_categorical_crossentropy,SGD_momentum_0.9,MNIST_1000samples,000016,CNN,0.9891666666666666,0.03612429098188877,0.9795,0.06283511439263821
9,relu,64,27.59210443496704,277.2402939796448,0.0,sparse_categorical_crossentropy,SGD_momentum_0.9,MNIST_1000samples,000016,CNN,0.9902166666666666,0.03304536620167395,0.9808,0.05930518053127453
0,relu,64,28.643404006958008,28.643404006958008,0.0,sparse_categorical_crossentropy,SGD_momentum_0.99,MNIST_1000samples,000017,CNN,0.9343833333333333,0.25925036327081424,0.9731,0.08417859611082822
1,relu,64,27.580942392349243,56.22434639930725,0.0,sparse_categorical_crossentropy,SGD_momentum_0.99,MNIST_1000samples,000017,CNN,0.9772,0.07448518594826262,0.9773,0.07347622548379004
2,relu,64,27.487197875976562,83.71154427528381,0.0,sparse_categorical_crossentropy,SGD_momentum_0.99,MNIST_1000samples,000017,CNN,0.98515,0.04697111067442844,0.975,0.0788769891269505
3,relu,64,27.57441735267639,111.2859616279602,0.0,sparse_categorical_crossentropy,SGD_momentum_0.99,MNIST_1000samples,000017,CNN,0.9879833333333333,0.03846765004452318,0.9804,0.06800632552714087
4,relu,64,27.598954916000366,138.88491654396057,0.0,sparse_categorical_crossentropy,SGD_momentum_0.99,MNIST_1000samples,000017,CNN,0.9926166666666667,0.02261894057278211,0.9815,0.06983375759585761
5,relu,64,27.560715198516846,166.44563174247742,0.0,sparse_categorical_crossentropy,SGD_momentum_0.99,MNIST_1000samples,000017,CNN,0.9946833333333334,0.01614845016920008,0.9811,0.07531261344530067
6,relu,64,27.58694624900818,194.0325779914856,0.0,sparse_categorical_crossentropy,SGD_momentum_0.99,MNIST_1000samples,000017,CNN,0.9969333333333333,0.009908548084219607,0.9818,0.07356636404515011
7,relu,64,27.64641261100769,221.6789906024933,0.0,sparse_categorical_crossentropy,SGD_momentum_0.99,MNIST_1000samples,000017,CNN,0.9971166666666667,0.008176047495626457,0.9826,0.07770648723858539
8,relu,64,27.52419376373291,249.2031843662262,0.0,sparse_categorical_crossentropy,SGD_momentum_0.99,MNIST_1000samples,000017,CNN,0.99845,0.005210539148388974,0.9818,0.0793730433301127
9,relu,64,27.58402991294861,276.7872142791748,0.0,sparse_categorical_crossentropy,SGD_momentum_0.99,MNIST_1000samples,000017,CNN,0.9995666666666667,0.002400291030746545,0.9833,0.08273192783603081
0,relu,64,30.108949899673462,30.108949899673462,0.0,sparse_categorical_crossentropy,RMSprop,MNIST_1000samples,000018,CNN,0.9591166666666666,0.14037542310655118,0.9782,0.06889139380697161
1,relu,64,29.04389476776123,59.15284466743469,0.0,sparse_categorical_crossentropy,RMSprop,MNIST_1000samples,000018,CNN,0.9824833333333334,0.06131837160922587,0.9794,0.06546510919500143
2,relu,64,29.052791833877563,88.20563650131226,0.0,sparse_categorical_crossentropy,RMSprop,MNIST_1000samples,000018,CNN,0.9864166666666667,0.04676370055129131,0.9818,0.058657476764172316
3,relu,64,29.05378270149231,117.25941920280457,0.0,sparse_categorical_crossentropy,RMSprop,MNIST_1000samples,000018,CNN,0.98915,0.03749540820913389,0.9825,0.05257251888648607
4,relu,64,28.961480140686035,146.2208993434906,0.0,sparse_categorical_crossentropy,RMSprop,MNIST_1000samples,000018,CNN,0.9913333333333333,0.03149712329761436,0.9796,0.07408490162455128
5,relu,64,29.060463190078735,175.28136253356934,0.0,sparse_categorical_crossentropy,RMSprop,MNIST_1000samples,000018,CNN,0.9920333333333333,0.027970361146563663,0.9826,0.05725613518538885
6,relu,64,29.026873350143433,204.30823588371277,0.0,sparse_categorical_crossentropy,RMSprop,MNIST_1000samples,000018,CNN,0.9929833333333333,0.024467348860328395,0.9827,0.061466568417300006
7,relu,64,29.02450394630432,233.3327398300171,0.0,sparse_categorical_crossentropy,RMSprop,MNIST_1000samples,000018,CNN,0.9938666666666667,0.022126218904042618,0.9833,0.06395245240593359
8,relu,64,28.961997270584106,262.2947371006012,0.0,sparse_categorical_crossentropy,RMSprop,MNIST_1000samples,000018,CNN,0.9944833333333334,0.018994390377704985,0.9827,0.06228376427423209
9,relu,64,28.933974027633667,291.22871112823486,0.0,sparse_categorical_crossentropy,RMSprop,MNIST_1000samples,000018,CNN,0.9949,0.017379441522737033,0.9829,0.06676564551056581
0,relu,64,29.919496774673462,29.919496774673462,0.0,sparse_categorical_crossentropy,Adagrad,MNIST_1000samples,000019,CNN,0.9597,0.1468237540240089,0.9788,0.06826646009497345
1,relu,64,28.823415994644165,58.74291276931763,0.0,sparse_categorical_crossentropy,Adagrad,MNIST_1000samples,000019,CNN,0.9843833333333334,0.05429757963220278,0.9814,0.05739050302542746
2,relu,64,28.864981651306152,87.60789442062378,0.0,sparse_categorical_crossentropy,Adagrad,MNIST_1000samples,000019,CNN,0.98905,0.03900595902130008,0.9835,0.053411010539717974
3,relu,64,28.745824098587036,116.35371851921082,0.0,sparse_categorical_crossentropy,Adagrad,MNIST_1000samples,000019,CNN,0.9917833333333334,0.030003232410053413,0.9833,0.053024084594566374
4,relu,64,28.75052046775818,145.104238986969,0.0,sparse_categorical_crossentropy,Adagrad,MNIST_1000samples,000019,CNN,0.9939166666666667,0.023812528760234514,0.9831,0.053784800605894995
5,relu,64,28.71920394897461,173.8234429359436,0.0,sparse_categorical_crossentropy,Adagrad,MNIST_1000samples,000019,CNN,0.99565,0.01912694261185825,0.9835,0.05318646536380984
6,relu,64,28.77176594734192,202.59520888328552,0.0,sparse_categorical_crossentropy,Adagrad,MNIST_1000samples,000019,CNN,0.9967166666666667,0.015512378401557605,0.9834,0.05464401088396553
7,relu,64,28.843990564346313,231.43919944763184,0.0,sparse_categorical_crossentropy,Adagrad,MNIST_1000samples,000019,CNN,0.9974666666666666,0.012947217997536063,0.984,0.05374224974042736
8,relu,64,28.744638204574585,260.1838376522064,0.0,sparse_categorical_crossentropy,Adagrad,MNIST_1000samples,000019,CNN,0.9983166666666666,0.010650224593576665,0.9832,0.05580151422237977
9,relu,64,28.72368836402893,288.90752601623535,0.0,sparse_categorical_crossentropy,Adagrad,MNIST_1000samples,000019,CNN,0.9990333333333333,0.0087974782647565,0.983,0.058360800385824405
0,relu,64,32.16286826133728,32.16286826133728,0.0,sparse_categorical_crossentropy,Adadelta,MNIST_1000samples,000020,CNN,0.9476666666666667,0.1728973914196094,0.973,0.0811341946322471
1,relu,64,30.904700994491577,63.06756925582886,0.0,sparse_categorical_crossentropy,Adadelta,MNIST_1000samples,000020,CNN,0.9801666666666666,0.06819163560370604,0.9802,0.05918414339935407
2,relu,64,30.913594484329224,93.98116374015808,0.0,sparse_categorical_crossentropy,Adadelta,MNIST_1000samples,000020,CNN,0.9856,0.049248219606652856,0.9819,0.056893991935718806
3,relu,64,30.953063011169434,124.93422675132751,0.0,sparse_categorical_crossentropy,Adadelta,MNIST_1000samples,000020,CNN,0.9891833333333333,0.037388773474221426,0.9828,0.057273706467356536
4,relu,64,30.815489053726196,155.7497158050537,0.0,sparse_categorical_crossentropy,Adadelta,MNIST_1000samples,000020,CNN,0.9915666666666667,0.029062638824929793,0.979,0.06761697288263822
5,relu,64,30.82228946685791,186.57200527191162,0.0,sparse_categorical_crossentropy,Adadelta,MNIST_1000samples,000020,CNN,0.9934333333333333,0.02279754795540745,0.9816,0.05971848278357647
6,relu,64,30.795100927352905,217.36710619926453,0.0,sparse_categorical_crossentropy,Adadelta,MNIST_1000samples,000020,CNN,0.9949166666666667,0.018163157481948536,0.9817,0.0638513721179217
7,relu,64,30.76198387145996,248.1290900707245,0.0,sparse_categorical_crossentropy,Adadelta,MNIST_1000samples,000020,CNN,0.9963333333333333,0.01359266323496898,0.981,0.06528492152982508
8,relu,64,30.79668617248535,278.92577624320984,0.0,sparse_categorical_crossentropy,Adadelta,MNIST_1000samples,000020,CNN,0.9974833333333334,0.010026801671196395,0.9824,0.06713950260366545
9,relu,64,30.75031280517578,309.6760890483856,0.0,sparse_categorical_crossentropy,Adadelta,MNIST_1000samples,000020,CNN,0.9981333333333333,0.008038832175491067,0.9821,0.07163818900405604
0,relu,32,45.5823929309845,45.5823929309845,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000021,CNN,0.9643333333333334,0.11881062691186865,0.9792,0.06672595127224923
1,relu,32,44.408753871917725,89.99114680290222,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000021,CNN,0.98675,0.044567983815873354,0.9813,0.06455563938273116
2,relu,32,44.29331421852112,134.28446102142334,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000021,CNN,0.9917166666666667,0.02755522376014075,0.9804,0.06724388379319571
3,relu,32,44.22100782394409,178.50546884536743,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000021,CNN,0.99515,0.01712100186436049,0.9796,0.07942229237352148
4,relu,32,44.24883484840393,222.75430369377136,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000021,CNN,0.9959833333333333,0.012574966271185258,0.98,0.07850742822136235
5,relu,32,44.24024701118469,266.99455070495605,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000021,CNN,0.9971333333333333,0.008992188830759308,0.9812,0.08461412251276561
6,relu,32,44.256160497665405,311.25071120262146,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000021,CNN,0.99785,0.007034995899991069,0.9811,0.09072440381277629
7,relu,32,44.39411973953247,355.64483094215393,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000021,CNN,0.99805,0.005565644962103518,0.9822,0.09632156000338145
8,relu,32,44.218799352645874,399.8636302947998,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000021,CNN,0.9988333333333334,0.0038780483147784254,0.9815,0.104762659045705
9,relu,32,44.23287391662598,444.0965042114258,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000021,CNN,0.9985333333333334,0.004186632250752458,0.9815,0.10524629507067511
0,relu,128,24.684401273727417,24.684401273727417,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000022,CNN,0.9604666666666667,0.13219833836952846,0.9807,0.05823806525152177
1,relu,128,23.361753463745117,48.046154737472534,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000022,CNN,0.9876166666348776,0.04240784741739432,0.9831,0.05698563458705321
2,relu,128,23.146315574645996,71.19247031211853,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000022,CNN,0.9925166666348775,0.025395553329586984,0.9815,0.05931891109433491
3,relu,128,23.15837836265564,94.35084867477417,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000022,CNN,0.9951333333015442,0.01609427319616079,0.9827,0.058463264715205875
4,relu,128,23.203575372695923,117.55442404747009,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000022,CNN,0.9973666666348775,0.010007585010491312,0.9815,0.07154744601931888
5,relu,128,23.153071880340576,140.70749592781067,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000022,CNN,0.9985833333333334,0.006596427994593978,0.9831,0.07043984183184802
6,relu,128,23.139907360076904,163.84740328788757,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000022,CNN,0.9993499999682108,0.003884542229709526,0.9803,0.08552967485511472
7,relu,128,23.107506275177002,186.95490956306458,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000022,CNN,0.9993,0.0037359482016569626,0.9831,0.07784506965185574
8,relu,128,23.145622968673706,210.10053253173828,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000022,CNN,0.9993166666666666,0.0030551398138515653,0.9823,0.08037549506976793
9,relu,128,23.179579257965088,233.28011178970337,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000022,CNN,0.9991,0.003432643291912973,0.9816,0.08493909194479929
0,relu,256,21.71531319618225,21.71531319618225,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000023,CNN,0.9519666666666666,0.16113474683761597,0.9804,0.0626527993451804
1,relu,256,20.241753339767456,41.95706653594971,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000023,CNN,0.9859833333333333,0.04611741446629167,0.9823,0.05520914884619415
2,relu,256,20.067075729370117,62.024142265319824,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000023,CNN,0.99135,0.02824544825255871,0.9819,0.06008959956942126
3,relu,256,20.192705869674683,82.2168481349945,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000023,CNN,0.9952333333333333,0.01805201399102807,0.9825,0.05996427623699419
4,relu,256,20.107364416122437,102.32421255111694,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000023,CNN,0.9972,0.011489511255423229,0.9807,0.06886774149602279
5,relu,256,20.21941876411438,122.54363131523132,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000023,CNN,0.9981499999682109,0.00845019599199295,0.983,0.0631239799210569
6,relu,256,20.108667850494385,142.6522991657257,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000023,CNN,0.9988666666666667,0.0055083245086794096,0.9827,0.06790548004286538
7,relu,256,20.207668781280518,162.85996794700623,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000023,CNN,0.9994333333333333,0.003737172203324735,0.9835,0.07031512515739159
8,relu,256,20.218327283859253,183.07829523086548,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000023,CNN,0.99985,0.00227220336641185,0.9838,0.07310781115496429
9,relu,256,20.09125328063965,203.16954851150513,0.0,sparse_categorical_crossentropy,Adam,MNIST_1000samples,000023,CNN,0.9998833333333333,0.0016074675572415192,0.9824,0.07722014193794566
